Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
1/8/2021,VE,Venezuela (Bolivarian Republic of),AMRO,246,114908,5,1047
1/9/2021,VE,Venezuela (Bolivarian Republic of),AMRO,414,115322,5,1052
1/10/2021,VE,Venezuela (Bolivarian Republic of),AMRO,345,115667,4,1056
1/11/2021,VE,Venezuela (Bolivarian Republic of),AMRO,505,116172,5,1061
1/12/2021,VE,Venezuela (Bolivarian Republic of),AMRO,438,116610,6,1067
1/13/2021,VE,Venezuela (Bolivarian Republic of),AMRO,373,116983,6,1073
1/14/2021,VE,Venezuela (Bolivarian Republic of),AMRO,316,117299,5,1078
1/15/2021,VE,Venezuela (Bolivarian Republic of),AMRO,512,117811,6,1084
1/16/2021,VE,Venezuela (Bolivarian Republic of),AMRO,604,118415,6,1090
1/17/2021,VE,Venezuela (Bolivarian Republic of),AMRO,441,118856,5,1095
1/18/2021,VE,Venezuela (Bolivarian Republic of),AMRO,450,119306,6,1101
1/19/2021,VE,Venezuela (Bolivarian Republic of),AMRO,497,119803,5,1106
1/20/2021,VE,Venezuela (Bolivarian Republic of),AMRO,641,120444,6,1112
1/21/2021,VE,Venezuela (Bolivarian Republic of),AMRO,673,121117,4,1116
1/22/2021,VE,Venezuela (Bolivarian Republic of),AMRO,574,121691,6,1122
1/23/2021,VE,Venezuela (Bolivarian Republic of),AMRO,569,122260,7,1129
1/24/2021,VE,Venezuela (Bolivarian Republic of),AMRO,535,122795,7,1136
1/25/2021,VE,Venezuela (Bolivarian Republic of),AMRO,450,123245,6,1142
1/26/2021,VE,Venezuela (Bolivarian Republic of),AMRO,464,123709,6,1148
1/27/2021,VE,Venezuela (Bolivarian Republic of),AMRO,403,124112,6,1154
1/28/2021,VE,Venezuela (Bolivarian Republic of),AMRO,413,124525,5,1159
1/29/2021,VE,Venezuela (Bolivarian Republic of),AMRO,433,124958,6,1165
1/30/2021,VE,Venezuela (Bolivarian Republic of),AMRO,406,125364,6,1171
1/31/2021,VE,Venezuela (Bolivarian Republic of),AMRO,412,125776,6,1177
2/1/2021,VE,Venezuela (Bolivarian Republic of),AMRO,547,126323,6,1183
2/2/2021,VE,Venezuela (Bolivarian Republic of),AMRO,604,126927,6,1189
2/3/2021,VE,Venezuela (Bolivarian Republic of),AMRO,419,127346,7,1196
2/4/2021,VE,Venezuela (Bolivarian Republic of),AMRO,406,127752,6,1202
2/5/2021,VE,Venezuela (Bolivarian Republic of),AMRO,563,128315,7,1209
2/6/2021,VE,Venezuela (Bolivarian Republic of),AMRO,460,128775,7,1216
2/7/2021,VE,Venezuela (Bolivarian Republic of),AMRO,456,129231,7,1223
2/8/2021,VE,Venezuela (Bolivarian Republic of),AMRO,412,129643,5,1228
2/9/2021,VE,Venezuela (Bolivarian Republic of),AMRO,473,130116,5,1233
2/10/2021,VE,Venezuela (Bolivarian Republic of),AMRO,480,130596,7,1240
2/11/2021,VE,Venezuela (Bolivarian Republic of),AMRO,500,131096,7,1247
2/12/2021,VE,Venezuela (Bolivarian Republic of),AMRO,380,131476,6,1253
2/13/2021,VE,Venezuela (Bolivarian Republic of),AMRO,352,131828,7,1260
2/14/2021,VE,Venezuela (Bolivarian Republic of),AMRO,431,132259,7,1267
2/15/2021,VE,Venezuela (Bolivarian Republic of),AMRO,484,132743,6,1273
2/16/2021,VE,Venezuela (Bolivarian Republic of),AMRO,475,133218,6,1279
2/17/2021,VE,Venezuela (Bolivarian Republic of),AMRO,359,133577,6,1285
2/18/2021,VE,Venezuela (Bolivarian Republic of),AMRO,350,133927,7,1292
2/19/2021,VE,Venezuela (Bolivarian Republic of),AMRO,392,134319,5,1297
2/20/2021,VE,Venezuela (Bolivarian Republic of),AMRO,462,134781,6,1303
2/21/2021,VE,Venezuela (Bolivarian Republic of),AMRO,333,135114,5,1308
2/22/2021,VE,Venezuela (Bolivarian Republic of),AMRO,489,135603,4,1312
2/23/2021,VE,Venezuela (Bolivarian Republic of),AMRO,465,136068,4,1316
2/24/2021,VE,Venezuela (Bolivarian Republic of),AMRO,477,136545,4,1320
2/25/2021,VE,Venezuela (Bolivarian Republic of),AMRO,441,136986,5,1325
2/26/2021,VE,Venezuela (Bolivarian Republic of),AMRO,459,137445,6,1331
2/27/2021,VE,Venezuela (Bolivarian Republic of),AMRO,426,137871,3,1334
2/28/2021,VE,Venezuela (Bolivarian Republic of),AMRO,424,138295,4,1338
3/1/2021,VE,Venezuela (Bolivarian Republic of),AMRO,444,138739,0,1338
3/2/2021,VE,Venezuela (Bolivarian Republic of),AMRO,377,139116,6,1344
3/3/2021,VE,Venezuela (Bolivarian Republic of),AMRO,429,139545,4,1348
3/4/2021,VE,Venezuela (Bolivarian Republic of),AMRO,389,139934,5,1353
3/5/2021,VE,Venezuela (Bolivarian Republic of),AMRO,449,140383,5,1358
3/6/2021,VE,Venezuela (Bolivarian Republic of),AMRO,577,140960,6,1364
3/7/2021,VE,Venezuela (Bolivarian Republic of),AMRO,396,141356,7,1371
3/8/2021,VE,Venezuela (Bolivarian Republic of),AMRO,529,141885,7,1378
3/9/2021,VE,Venezuela (Bolivarian Republic of),AMRO,453,142338,6,1384
3/10/2021,VE,Venezuela (Bolivarian Republic of),AMRO,436,142774,7,1391
3/11/2021,VE,Venezuela (Bolivarian Republic of),AMRO,547,143321,8,1399
3/12/2021,VE,Venezuela (Bolivarian Republic of),AMRO,475,143796,8,1407
3/13/2021,VE,Venezuela (Bolivarian Republic of),AMRO,481,144277,8,1415
3/14/2021,VE,Venezuela (Bolivarian Republic of),AMRO,509,144786,7,1422
3/15/2021,VE,Venezuela (Bolivarian Republic of),AMRO,593,145379,8,1430
3/16/2021,VE,Venezuela (Bolivarian Republic of),AMRO,574,145953,7,1437
3/17/2021,VE,Venezuela (Bolivarian Republic of),AMRO,535,146488,7,1444
3/18/2021,VE,Venezuela (Bolivarian Republic of),AMRO,540,147028,7,1451
3/19/2021,VE,Venezuela (Bolivarian Republic of),AMRO,549,147577,8,1459
3/20/2021,VE,Venezuela (Bolivarian Republic of),AMRO,631,148208,8,1467
3/21/2021,VE,Venezuela (Bolivarian Republic of),AMRO,937,149145,8,1475
3/22/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1161,150306,8,1483
3/23/2021,VE,Venezuela (Bolivarian Republic of),AMRO,817,151123,10,1493
3/24/2021,VE,Venezuela (Bolivarian Republic of),AMRO,771,151894,9,1502
3/25/2021,VE,Venezuela (Bolivarian Republic of),AMRO,614,152508,9,1511
3/26/2021,VE,Venezuela (Bolivarian Republic of),AMRO,807,153315,10,1521
3/27/2021,VE,Venezuela (Bolivarian Republic of),AMRO,850,154165,11,1532
3/28/2021,VE,Venezuela (Bolivarian Republic of),AMRO,740,154905,11,1543
3/29/2021,VE,Venezuela (Bolivarian Republic of),AMRO,758,155663,12,1555
3/30/2021,VE,Venezuela (Bolivarian Republic of),AMRO,992,156655,10,1565
3/31/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1288,157943,12,1577
4/1/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1206,159149,12,1589
4/2/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1348,160497,13,1602
4/3/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1254,161751,13,1615
4/4/2021,VE,Venezuela (Bolivarian Republic of),AMRO,979,162730,14,1629
4/5/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1607,164337,18,1647
4/6/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1786,166123,15,1662
4/7/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1425,167548,16,1678
4/8/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1526,169074,15,1693
4/9/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1115,170189,12,1705
4/10/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1184,171373,15,1720
4/11/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1088,172461,19,1739
4/12/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1325,173786,20,1759
4/13/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1101,174887,19,1778
4/14/2021,VE,Venezuela (Bolivarian Republic of),AMRO,925,175812,17,1795
4/15/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1160,176972,20,1815
4/16/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1122,178094,19,1834
4/17/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1271,179365,19,1853
4/18/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1244,180609,17,1870
4/19/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1294,181903,18,1888
4/20/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1287,183190,17,1905
4/21/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1405,184595,20,1925
4/22/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1141,185736,19,1944
4/23/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1009,186745,21,1965
4/24/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1318,188063,22,1987
4/25/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1318,189381,22,2009
4/26/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1142,190523,19,2028
4/27/2021,VE,Venezuela (Bolivarian Republic of),AMRO,995,191518,19,2047
4/28/2021,VE,Venezuela (Bolivarian Republic of),AMRO,980,192498,18,2065
4/29/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1223,193721,17,2082
4/30/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1238,194959,17,2099
5/1/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1427,196386,18,2117
5/2/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1297,197683,19,2136
5/3/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1182,198865,19,2155
5/4/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1202,200067,17,2172
5/5/2021,VE,Venezuela (Bolivarian Republic of),AMRO,864,200931,17,2189
5/6/2021,VE,Venezuela (Bolivarian Republic of),AMRO,876,201807,19,2208
5/7/2021,VE,Venezuela (Bolivarian Republic of),AMRO,951,202758,18,2226
5/8/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1299,204057,18,2244
5/9/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1124,205181,19,2263
5/10/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1368,206549,17,2280
5/11/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1321,207870,11,2291
5/12/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1292,209162,13,2304
5/13/2021,VE,Venezuela (Bolivarian Republic of),AMRO,954,210116,16,2320
5/14/2021,VE,Venezuela (Bolivarian Republic of),AMRO,832,210948,17,2337
5/15/2021,VE,Venezuela (Bolivarian Republic of),AMRO,890,211838,15,2352
5/16/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1160,212998,14,2366
5/17/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1233,214231,16,2382
5/18/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1070,215301,14,2396
5/19/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1114,216415,15,2411
5/20/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1188,217603,17,2428
5/21/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1211,218814,18,2446
5/22/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1050,219864,19,2465
5/23/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1178,221042,18,2483
5/24/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1010,222052,16,2499
5/25/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1293,223345,14,2513
5/26/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1474,224819,15,2528
5/27/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1317,226136,16,2544
5/28/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1271,227407,15,2559
5/29/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1421,228828,17,2576
5/30/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1319,230147,19,2595
5/31/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1296,231443,20,2615
6/1/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1357,232800,14,2629
6/2/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1365,234165,17,2646
6/3/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1402,235567,15,2661
6/4/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1188,236755,13,2674
6/5/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1258,238013,15,2689
6/6/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1239,239252,9,2698
6/7/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1462,240714,10,2708
6/8/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1424,242138,11,2719
6/9/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1483,243621,15,2734
6/10/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1679,245300,16,2750
6/11/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1464,246764,14,2764
6/12/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1083,247847,17,2781
6/13/2021,VE,Venezuela (Bolivarian Republic of),AMRO,973,248820,16,2797
6/14/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1489,250309,17,2814
6/15/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1377,251686,15,2829
6/16/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1197,252883,16,2845
6/17/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1233,254116,20,2865
6/18/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1341,255457,21,2886
6/19/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1405,256862,20,2906
6/20/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1278,258140,19,2925
6/21/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1273,259413,18,2943
6/22/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1327,260740,15,2958
6/23/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1298,262038,15,2973
6/24/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1334,263372,16,2989
6/25/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1179,264551,18,3007
6/26/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1091,265642,16,3023
6/27/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1310,266952,15,3038
6/28/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1397,268349,17,3055
6/29/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1286,269635,13,3068
6/30/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1019,270654,16,3084
7/1/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1025,271679,17,3101
7/2/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1033,272712,18,3119
7/3/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1312,274024,17,3136
7/4/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1181,275205,18,3154
7/5/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1190,276395,19,3173
7/6/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1240,277635,17,3190
7/7/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1030,278665,19,3209
7/8/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1148,279813,13,3222
7/9/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1167,280980,17,3239
7/10/2021,VE,Venezuela (Bolivarian Republic of),AMRO,927,281907,14,3253
7/11/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1033,282940,11,3264
7/12/2021,VE,Venezuela (Bolivarian Republic of),AMRO,802,283742,14,3278
7/13/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1200,284942,12,3290
7/14/2021,VE,Venezuela (Bolivarian Republic of),AMRO,968,285910,12,3302
7/15/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1080,286990,13,3315
7/16/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1109,288099,12,3327
7/17/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1263,289362,12,3339
7/18/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1162,290524,11,3350
7/19/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1192,291716,12,3362
7/20/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1063,292779,15,3377
7/21/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1087,293866,15,3392
7/22/2021,VE,Venezuela (Bolivarian Republic of),AMRO,861,294727,16,3408
7/23/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1019,295746,18,3426
7/24/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1117,296863,17,3443
7/25/2021,VE,Venezuela (Bolivarian Republic of),AMRO,919,297782,15,3458
7/26/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1022,298804,17,3475
7/27/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1018,299822,17,3492
7/28/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1097,300919,17,3509
7/29/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1060,301979,15,3524
7/30/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1009,302988,18,3542
7/31/2021,VE,Venezuela (Bolivarian Republic of),AMRO,809,303797,16,3558
8/1/2021,VE,Venezuela (Bolivarian Republic of),AMRO,929,304726,18,3576
8/2/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1040,305766,15,3591
8/3/2021,VE,Venezuela (Bolivarian Republic of),AMRO,907,306673,16,3607
8/4/2021,VE,Venezuela (Bolivarian Republic of),AMRO,897,307570,16,3623
8/5/2021,VE,Venezuela (Bolivarian Republic of),AMRO,882,308452,14,3637
8/6/2021,VE,Venezuela (Bolivarian Republic of),AMRO,766,309218,12,3649
8/7/2021,VE,Venezuela (Bolivarian Republic of),AMRO,763,309981,17,3666
8/8/2021,VE,Venezuela (Bolivarian Republic of),AMRO,979,310960,16,3682
8/9/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1155,312115,12,3694
8/10/2021,VE,Venezuela (Bolivarian Republic of),AMRO,816,312931,11,3705
8/11/2021,VE,Venezuela (Bolivarian Republic of),AMRO,653,313584,14,3719
8/12/2021,VE,Venezuela (Bolivarian Republic of),AMRO,896,314480,14,3733
8/13/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1018,315498,15,3748
8/14/2021,VE,Venezuela (Bolivarian Republic of),AMRO,951,316449,16,3764
8/15/2021,VE,Venezuela (Bolivarian Republic of),AMRO,885,317334,17,3781
8/16/2021,VE,Venezuela (Bolivarian Republic of),AMRO,851,318185,8,3789
8/17/2021,VE,Venezuela (Bolivarian Republic of),AMRO,909,319094,10,3799
8/18/2021,VE,Venezuela (Bolivarian Republic of),AMRO,861,319955,16,3815
8/19/2021,VE,Venezuela (Bolivarian Republic of),AMRO,967,320922,15,3830
8/20/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1005,321927,14,3844
8/21/2021,VE,Venezuela (Bolivarian Republic of),AMRO,830,322757,15,3859
8/22/2021,VE,Venezuela (Bolivarian Republic of),AMRO,769,323526,12,3871
8/23/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1116,324642,15,3886
8/24/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1074,325716,9,3895
8/25/2021,VE,Venezuela (Bolivarian Republic of),AMRO,806,326522,14,3909
8/26/2021,VE,Venezuela (Bolivarian Republic of),AMRO,928,327450,15,3924
8/27/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1100,328550,16,3940
8/28/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1186,329736,15,3955
8/29/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1376,331112,15,3970
8/30/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1060,332172,16,3986
8/31/2021,VE,Venezuela (Bolivarian Republic of),AMRO,953,333125,12,3998
9/1/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1218,334343,12,4010
9/2/2021,VE,Venezuela (Bolivarian Republic of),AMRO,890,335233,16,4026
9/3/2021,VE,Venezuela (Bolivarian Republic of),AMRO,855,336088,13,4039
9/4/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1271,337359,17,4056
9/5/2021,VE,Venezuela (Bolivarian Republic of),AMRO,941,338300,16,4072
9/6/2021,VE,Venezuela (Bolivarian Republic of),AMRO,955,339255,14,4086
9/7/2021,VE,Venezuela (Bolivarian Republic of),AMRO,932,340187,12,4098
9/8/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1127,341314,17,4115
9/9/2021,VE,Venezuela (Bolivarian Republic of),AMRO,834,342148,18,4133
9/10/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1030,343178,17,4150
9/11/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1119,344297,17,4167
9/12/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1263,345560,12,4179
9/13/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1195,346755,13,4192
9/14/2021,VE,Venezuela (Bolivarian Republic of),AMRO,892,347647,11,4203
9/15/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1226,348873,11,4214
9/16/2021,VE,Venezuela (Bolivarian Republic of),AMRO,858,349731,14,4228
9/17/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1064,350795,17,4245
9/18/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1260,352055,16,4261
9/19/2021,VE,Venezuela (Bolivarian Republic of),AMRO,1346,353401,14,4275
9/20/2021,VE,Venezuela (Bolivarian Republic of),AMRO,838,354239,16,4291
