Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
8/8/2021,PH,Philippines,WPRO,10997,1649327,162,28835
8/9/2021,PH,Philippines,WPRO,9487,1658814,287,29122
8/10/2021,PH,Philippines,WPRO,8782,1667596,6,29128
8/11/2021,PH,Philippines,WPRO,8423,1676019,92,29220
8/12/2021,PH,Philippines,WPRO,11905,1687924,154,29374
8/13/2021,PH,Philippines,WPRO,12201,1700125,165,29539
8/14/2021,PH,Philippines,WPRO,12857,1712982,299,29838
8/15/2021,PH,Philippines,WPRO,13885,1726867,232,30070
8/16/2021,PH,Philippines,WPRO,14369,1741236,270,30340
8/17/2021,PH,Philippines,WPRO,14404,1755640,26,30366
8/18/2021,PH,Philippines,WPRO,9770,1765410,96,30462
8/19/2021,PH,Philippines,WPRO,10698,1776108,161,30623
8/20/2021,PH,Philippines,WPRO,14461,1790569,258,30881
8/21/2021,PH,Philippines,WPRO,16788,1807357,317,31198
8/22/2021,PH,Philippines,WPRO,16234,1823591,398,31596
8/23/2021,PH,Philippines,WPRO,15723,1839314,214,31810
8/24/2021,PH,Philippines,WPRO,18310,1857624,151,31961
8/25/2021,PH,Philippines,WPRO,11891,1869515,303,32264
8/26/2021,PH,Philippines,WPRO,13372,1882887,228,32492
8/27/2021,PH,Philippines,WPRO,16127,1899014,236,32728
8/28/2021,PH,Philippines,WPRO,17652,1916666,113,32841
8/29/2021,PH,Philippines,WPRO,18829,1935495,167,33008
8/30/2021,PH,Philippines,WPRO,18341,1953836,101,33109
8/31/2021,PH,Philippines,WPRO,22194,1976030,221,33330
9/1/2021,PH,Philippines,WPRO,13709,1989739,118,33448
9/2/2021,PH,Philippines,WPRO,14216,2003955,85,33533
9/3/2021,PH,Philippines,WPRO,16303,2020258,147,33680
9/4/2021,PH,Philippines,WPRO,20085,2040343,193,33873
9/5/2021,PH,Philippines,WPRO,20622,2060965,189,34062
9/6/2021,PH,Philippines,WPRO,19951,2080916,172,34234
9/7/2021,PH,Philippines,WPRO,22380,2103296,103,34337
9/8/2021,PH,Philippines,WPRO,18001,2121297,161,34498
9/9/2021,PH,Philippines,WPRO,17775,2139072,174,34672
9/10/2021,PH,Philippines,WPRO,22734,2161806,61,34733
9/11/2021,PH,Philippines,WPRO,17912,2179718,166,34899
9/12/2021,PH,Philippines,WPRO,26238,2205956,79,34978
9/13/2021,PH,Philippines,WPRO,21370,2227326,167,35145
9/14/2021,PH,Philippines,WPRO,20684,2248010,162,35307
9/15/2021,PH,Philippines,WPRO,18012,2266022,222,35529
9/16/2021,PH,Philippines,WPRO,16909,2282931,213,35742
9/17/2021,PH,Philippines,WPRO,21208,2304139,276,36018
9/18/2021,PH,Philippines,WPRO,20277,2324416,310,36328
9/19/2021,PH,Philippines,WPRO,23062,2347478,255,36583
9/20/2021,PH,Philippines,WPRO,19271,2366749,205,36788
